climatic_year,date,value
2000,12/11/1900 4:00,0
2000,12/11/1900 5:00,0
2000,12/11/1900 6:00,0
2000,12/11/1900 7:00,0
2000,12/11/1900 8:00,0
2000,12/11/1900 9:00,0.02
2000,12/11/1900 10:00,0.04
2000,12/11/1900 11:00,0.06
2000,12/11/1900 12:00,0.06
2000,12/11/1900 13:00,0.04
2000,12/11/1900 14:00,0.01
2000,12/11/1900 15:00,0
2000,12/11/1900 16:00,0
2000,12/11/1900 17:00,0
2000,12/11/1900 18:00,0
2000,12/11/1900 19:00,0
2000,12/11/1900 20:00,0
2000,12/11/1900 21:00,0
2000,12/11/1900 22:00,0
2000,12/11/1900 23:00,0
2000,12/12/1900 0:00,0
2000,12/12/1900 1:00,0
2000,12/12/1900 2:00,0
2000,12/12/1900 3:00,0
2000,12/12/1900 4:00,0
2000,12/12/1900 5:00,0
2000,12/12/1900 6:00,0
2000,12/12/1900 7:00,0
2000,12/12/1900 8:00,0
2000,12/12/1900 9:00,0
2000,12/12/1900 10:00,0.01
2000,12/12/1900 11:00,0.01
2000,12/12/1900 12:00,0.01
2000,12/12/1900 13:00,0
2000,12/12/1900 14:00,0
2000,12/12/1900 15:00,0
2000,12/12/1900 16:00,0
2000,12/12/1900 17:00,0
2000,12/12/1900 18:00,0
2000,12/12/1900 19:00,0
2000,12/12/1900 20:00,0
2000,12/12/1900 21:00,0
2000,12/12/1900 22:00,0
2000,12/12/1900 23:00,0
2000,12/13/1900 0:00,0
2000,12/13/1900 1:00,0
2000,12/13/1900 2:00,0
2000,12/13/1900 3:00,0
2000,12/13/1900 4:00,0
2000,12/13/1900 5:00,0
2000,12/13/1900 6:00,0
2000,12/13/1900 7:00,0
2000,12/13/1900 8:00,0
2000,12/13/1900 9:00,0.01
2000,12/13/1900 10:00,0.03
2000,12/13/1900 11:00,0.04
2000,12/13/1900 12:00,0.02
2000,12/13/1900 13:00,0
2000,12/13/1900 14:00,0
2000,12/13/1900 15:00,0
2000,12/13/1900 16:00,0
2000,12/13/1900 17:00,0
2000,12/13/1900 18:00,0
2000,12/13/1900 19:00,0
2000,12/13/1900 20:00,0
2000,12/13/1900 21:00,0
2000,12/13/1900 22:00,0
2000,12/13/1900 23:00,0
2000,12/14/1900 0:00,0
2000,12/14/1900 1:00,0
2000,12/14/1900 2:00,0
2000,12/14/1900 3:00,0
2000,12/14/1900 4:00,0
2000,12/14/1900 5:00,0
2000,12/14/1900 6:00,0
2000,12/14/1900 7:00,0
2000,12/14/1900 8:00,0
2000,12/14/1900 9:00,0.01
2000,12/14/1900 10:00,0.01
2000,12/14/1900 11:00,0.01
2000,12/14/1900 12:00,0.02
2000,12/14/1900 13:00,0.01
2000,12/14/1900 14:00,0
2000,12/14/1900 15:00,0
2000,12/14/1900 16:00,0
2000,12/14/1900 17:00,0
2000,12/14/1900 18:00,0
2000,12/14/1900 19:00,0
2000,12/14/1900 20:00,0
2000,12/14/1900 21:00,0
2000,12/14/1900 22:00,0
2000,12/14/1900 23:00,0
2000,12/15/1900 0:00,0
2000,12/15/1900 1:00,0
2000,12/15/1900 2:00,0
2000,12/15/1900 3:00,0
2000,12/15/1900 4:00,0
2000,12/15/1900 5:00,0
2000,12/15/1900 6:00,0
2000,12/15/1900 7:00,0
2000,12/15/1900 8:00,0
2000,12/15/1900 9:00,0.02
2000,12/15/1900 10:00,0.04
2000,12/15/1900 11:00,0.06
2000,12/15/1900 12:00,0.05
2000,12/15/1900 13:00,0.02
2000,12/15/1900 14:00,0
2000,12/15/1900 15:00,0
2000,12/15/1900 16:00,0
2000,12/15/1900 17:00,0
2000,12/15/1900 18:00,0
2000,12/15/1900 19:00,0
2000,12/15/1900 20:00,0
2000,12/15/1900 21:00,0
2000,12/15/1900 22:00,0
2000,12/15/1900 23:00,0
2000,12/16/1900 0:00,0
2000,12/16/1900 1:00,0
2000,12/16/1900 2:00,0
2000,12/16/1900 3:00,0
2000,12/16/1900 4:00,0
2000,12/16/1900 5:00,0
2000,12/16/1900 6:00,0
2000,12/16/1900 7:00,0
2000,12/16/1900 8:00,0
2000,12/16/1900 9:00,0.01
2000,12/16/1900 10:00,0.03
2000,12/16/1900 11:00,0.04
2000,12/16/1900 12:00,0.04
2000,12/16/1900 13:00,0.03
2000,12/16/1900 14:00,0
2000,12/16/1900 15:00,0
2000,12/16/1900 16:00,0
2000,12/16/1900 17:00,0
2000,12/16/1900 18:00,0
2000,12/16/1900 19:00,0
2000,12/16/1900 20:00,0
2000,12/16/1900 21:00,0
2000,12/16/1900 22:00,0
2000,12/16/1900 23:00,0
2000,12/17/1900 0:00,0
2000,12/17/1900 1:00,0
2000,12/17/1900 2:00,0
2000,12/17/1900 3:00,0
2000,12/17/1900 4:00,0
2000,12/17/1900 5:00,0
2000,12/17/1900 6:00,0
2000,12/17/1900 7:00,0
2000,12/17/1900 8:00,0
2000,12/17/1900 9:00,0.01
2000,12/17/1900 10:00,0.04
2000,12/17/1900 11:00,0.05
2000,12/17/1900 12:00,0.04
2000,12/17/1900 13:00,0.02
2000,12/17/1900 14:00,0
2000,12/17/1900 15:00,0
2000,12/17/1900 16:00,0
2000,12/17/1900 17:00,0
2000,12/17/1900 18:00,0
2000,12/17/1900 19:00,0
2000,12/17/1900 20:00,0
2000,12/17/1900 21:00,0
2000,12/17/1900 22:00,0
2000,12/17/1900 23:00,0
2000,12/18/1900 0:00,0
2000,12/18/1900 1:00,0
2000,12/18/1900 2:00,0
2000,12/18/1900 3:00,0
2000,12/18/1900 4:00,0
2000,12/18/1900 5:00,0
2000,12/18/1900 6:00,0
2000,12/18/1900 7:00,0
2000,12/18/1900 8:00,0
2000,12/18/1900 9:00,0.01
2000,12/18/1900 10:00,0.05
2000,12/18/1900 11:00,0.06
2000,12/18/1900 12:00,0.05
2000,12/18/1900 13:00,0.03
2000,12/18/1900 14:00,0
2000,12/18/1900 15:00,0
2000,12/18/1900 16:00,0
2000,12/18/1900 17:00,0
2000,12/18/1900 18:00,0
2000,12/18/1900 19:00,0
2000,12/18/1900 20:00,0
2000,12/18/1900 21:00,0
2000,12/18/1900 22:00,0
2000,12/18/1900 23:00,0
2000,12/19/1900 0:00,0
2000,12/19/1900 1:00,0
2000,12/19/1900 2:00,0
2000,12/19/1900 3:00,0
2000,12/19/1900 4:00,0
2000,12/19/1900 5:00,0
2000,12/19/1900 6:00,0
2000,12/19/1900 7:00,0
2000,12/19/1900 8:00,0
2000,12/19/1900 9:00,0.02
2000,12/19/1900 10:00,0.05
2000,12/19/1900 11:00,0.06
2000,12/19/1900 12:00,0.05
2000,12/19/1900 13:00,0.03
2000,12/19/1900 14:00,0
2000,12/19/1900 15:00,0
2000,12/19/1900 16:00,0
2000,12/19/1900 17:00,0
2000,12/19/1900 18:00,0
2000,12/19/1900 19:00,0
2000,12/19/1900 20:00,0
2000,12/19/1900 21:00,0
2000,12/19/1900 22:00,0
2000,12/19/1900 23:00,0
2000,12/20/1900 0:00,0
2000,12/20/1900 1:00,0
2000,12/20/1900 2:00,0
2000,12/20/1900 3:00,0
2000,12/20/1900 4:00,0
2000,12/20/1900 5:00,0
2000,12/20/1900 6:00,0
2000,12/20/1900 7:00,0
2000,12/20/1900 8:00,0
2000,12/20/1900 9:00,0.03
2000,12/20/1900 10:00,0.08
2000,12/20/1900 11:00,0.1
2000,12/20/1900 12:00,0.07
2000,12/20/1900 13:00,0.03
2000,12/20/1900 14:00,0
2000,12/20/1900 15:00,0
2000,12/20/1900 16:00,0
2000,12/20/1900 17:00,0
2000,12/20/1900 18:00,0
2000,12/20/1900 19:00,0
2000,12/20/1900 20:00,0
2000,12/20/1900 21:00,0
2000,12/20/1900 22:00,0
2000,12/20/1900 23:00,0
2000,12/21/1900 0:00,0
2000,12/21/1900 1:00,0
2000,12/21/1900 2:00,0
2000,12/21/1900 3:00,0
2000,12/21/1900 4:00,0
2000,12/21/1900 5:00,0
2000,12/21/1900 6:00,0
2000,12/21/1900 7:00,0
2000,12/21/1900 8:00,0
2000,12/21/1900 9:00,0.02
2000,12/21/1900 10:00,0.06
2000,12/21/1900 11:00,0.08
2000,12/21/1900 12:00,0.06
2000,12/21/1900 13:00,0.03
2000,12/21/1900 14:00,0.01
2000,12/21/1900 15:00,0
2000,12/21/1900 16:00,0
2000,12/21/1900 17:00,0
2000,12/21/1900 18:00,0
2000,12/21/1900 19:00,0
2000,12/21/1900 20:00,0
2000,12/21/1900 21:00,0
2000,12/21/1900 22:00,0
2000,12/21/1900 23:00,0
2000,12/22/1900 0:00,0
2000,12/22/1900 1:00,0
2000,12/22/1900 2:00,0
2000,12/22/1900 3:00,0
2000,12/22/1900 4:00,0
2000,12/22/1900 5:00,0
2000,12/22/1900 6:00,0
2000,12/22/1900 7:00,0
2000,12/22/1900 8:00,0
2000,12/22/1900 9:00,0.02
2000,12/22/1900 10:00,0.05
2000,12/22/1900 11:00,0.07
2000,12/22/1900 12:00,0.06
2000,12/22/1900 13:00,0.04
2000,12/22/1900 14:00,0.01
2000,12/22/1900 15:00,0
2000,12/22/1900 16:00,0
2000,12/22/1900 17:00,0
2000,12/22/1900 18:00,0
2000,12/22/1900 19:00,0
2000,12/22/1900 20:00,0
2000,12/22/1900 21:00,0
2000,12/22/1900 22:00,0
2000,12/22/1900 23:00,0
2000,12/23/1900 0:00,0
2000,12/23/1900 1:00,0
2000,12/23/1900 2:00,0
2000,12/23/1900 3:00,0
2000,12/23/1900 4:00,0
2000,12/23/1900 5:00,0
2000,12/23/1900 6:00,0
2000,12/23/1900 7:00,0
2000,12/23/1900 8:00,0
2000,12/23/1900 9:00,0.02
2000,12/23/1900 10:00,0.04
2000,12/23/1900 11:00,0.06
2000,12/23/1900 12:00,0.05
2000,12/23/1900 13:00,0.03
2000,12/23/1900 14:00,0.01
2000,12/23/1900 15:00,0
2000,12/23/1900 16:00,0
2000,12/23/1900 17:00,0
2000,12/23/1900 18:00,0
2000,12/23/1900 19:00,0
2000,12/23/1900 20:00,0
2000,12/23/1900 21:00,0
2000,12/23/1900 22:00,0
2000,12/23/1900 23:00,0
2000,12/24/1900 0:00,0
2000,12/24/1900 1:00,0
2000,12/24/1900 2:00,0
2000,12/24/1900 3:00,0
2000,12/24/1900 4:00,0
2000,12/24/1900 5:00,0
2000,12/24/1900 6:00,0
2000,12/24/1900 7:00,0
2000,12/24/1900 8:00,0
2000,12/24/1900 9:00,0.02
2000,12/24/1900 10:00,0.06
2000,12/24/1900 11:00,0.08
2000,12/24/1900 12:00,0.07
2000,12/24/1900 13:00,0.03
2000,12/24/1900 14:00,0
2000,12/24/1900 15:00,0
2000,12/24/1900 16:00,0
2000,12/24/1900 17:00,0
2000,12/24/1900 18:00,0
2000,12/24/1900 19:00,0
2000,12/24/1900 20:00,0
2000,12/24/1900 21:00,0
2000,12/24/1900 22:00,0
2000,12/24/1900 23:00,0
2000,12/25/1900 0:00,0
2000,12/25/1900 1:00,0
2000,12/25/1900 2:00,0
2000,12/25/1900 3:00,0
2000,12/25/1900 4:00,0
2000,12/25/1900 5:00,0
2000,12/25/1900 6:00,0
2000,12/25/1900 7:00,0
2000,12/25/1900 8:00,0
2000,12/25/1900 9:00,0.04
2000,12/25/1900 10:00,0.11
2000,12/25/1900 11:00,0.14
2000,12/25/1900 12:00,0.12
2000,12/25/1900 13:00,0.07
2000,12/25/1900 14:00,0.01
2000,12/25/1900 15:00,0
2000,12/25/1900 16:00,0
2000,12/25/1900 17:00,0
2000,12/25/1900 18:00,0
2000,12/25/1900 19:00,0
2000,12/25/1900 20:00,0
2000,12/25/1900 21:00,0
2000,12/25/1900 22:00,0
2000,12/25/1900 23:00,0
2000,12/26/1900 0:00,0
2000,12/26/1900 1:00,0
2000,12/26/1900 2:00,0
2000,12/26/1900 3:00,0
2000,12/26/1900 4:00,0
2000,12/26/1900 5:00,0
2000,12/26/1900 6:00,0
2000,12/26/1900 7:00,0
2000,12/26/1900 8:00,0
2000,12/26/1900 9:00,0.04
2000,12/26/1900 10:00,0.11
2000,12/26/1900 11:00,0.13
2000,12/26/1900 12:00,0.11
2000,12/26/1900 13:00,0.06
2000,12/26/1900 14:00,0.01
2000,12/26/1900 15:00,0
2000,12/26/1900 16:00,0
2000,12/26/1900 17:00,0
2000,12/26/1900 18:00,0
2000,12/26/1900 19:00,0
2000,12/26/1900 20:00,0
2000,12/26/1900 21:00,0
2000,12/26/1900 22:00,0
2000,12/26/1900 23:00,0
2000,12/27/1900 0:00,0
2000,12/27/1900 1:00,0
2000,12/27/1900 2:00,0
2000,12/27/1900 3:00,0
2000,12/27/1900 4:00,0
2000,12/27/1900 5:00,0
2000,12/27/1900 6:00,0
2000,12/27/1900 7:00,0
2000,12/27/1900 8:00,0
2000,12/27/1900 9:00,0.05
2000,12/27/1900 10:00,0.1
2000,12/27/1900 11:00,0.12
2000,12/27/1900 12:00,0.11
2000,12/27/1900 13:00,0.07
2000,12/27/1900 14:00,0.01
2000,12/27/1900 15:00,0
2000,12/27/1900 16:00,0
2000,12/27/1900 17:00,0
2000,12/27/1900 18:00,0
2000,12/27/1900 19:00,0
2000,12/27/1900 20:00,0
2000,12/27/1900 21:00,0
2000,12/27/1900 22:00,0
2000,12/27/1900 23:00,0
2000,12/28/1900 0:00,0
2000,12/28/1900 1:00,0
2000,12/28/1900 2:00,0
2000,12/28/1900 3:00,0
2000,12/28/1900 4:00,0
2000,12/28/1900 5:00,0
2000,12/28/1900 6:00,0
2000,12/28/1900 7:00,0
2000,12/28/1900 8:00,0
2000,12/28/1900 9:00,0.02
2000,12/28/1900 10:00,0.06
2000,12/28/1900 11:00,0.08
2000,12/28/1900 12:00,0.06
2000,12/28/1900 13:00,0.02
2000,12/28/1900 14:00,0
2000,12/28/1900 15:00,0
2000,12/28/1900 16:00,0
2000,12/28/1900 17:00,0
2000,12/28/1900 18:00,0
2000,12/28/1900 19:00,0
2000,12/28/1900 20:00,0
2000,12/28/1900 21:00,0
2000,12/28/1900 22:00,0
2000,12/28/1900 23:00,0
2000,12/29/1900 0:00,0
2000,12/29/1900 1:00,0
2000,12/29/1900 2:00,0
2000,12/29/1900 3:00,0
2000,12/29/1900 4:00,0
2000,12/29/1900 5:00,0
2000,12/29/1900 6:00,0
2000,12/29/1900 7:00,0
2000,12/29/1900 8:00,0
2000,12/29/1900 9:00,0
2000,12/29/1900 10:00,0.01
2000,12/29/1900 11:00,0.03
2000,12/29/1900 12:00,0.02
2000,12/29/1900 13:00,0.01
2000,12/29/1900 14:00,0
2000,12/29/1900 15:00,0
2000,12/29/1900 16:00,0
2000,12/29/1900 17:00,0
2000,12/29/1900 18:00,0
2000,12/29/1900 19:00,0
2000,12/29/1900 20:00,0
2000,12/29/1900 21:00,0
2000,12/29/1900 22:00,0
2000,12/29/1900 23:00,0
2000,12/30/1900 0:00,0
2000,12/30/1900 1:00,0
2000,12/30/1900 2:00,0
2000,12/30/1900 3:00,0
2000,12/30/1900 4:00,0
2000,12/30/1900 5:00,0
2000,12/30/1900 6:00,0
2000,12/30/1900 7:00,0
2000,12/30/1900 8:00,0
2000,12/30/1900 9:00,0.03
2000,12/30/1900 10:00,0.04
2000,12/30/1900 11:00,0.06
2000,12/30/1900 12:00,0.05
2000,12/30/1900 13:00,0.03
2000,12/30/1900 14:00,0.01
2000,12/30/1900 15:00,0
2000,12/30/1900 16:00,0
2000,12/30/1900 17:00,0
2000,12/30/1900 18:00,0
2000,12/30/1900 19:00,0
2000,12/30/1900 20:00,0
2000,12/30/1900 21:00,0
2000,12/30/1900 22:00,0
2000,12/30/1900 23:00,0
2000,12/31/1900 0:00,0
2000,12/31/1900 1:00,0
2000,12/31/1900 2:00,0
2000,12/31/1900 3:00,0
2000,12/31/1900 4:00,0
2000,12/31/1900 5:00,0
2000,12/31/1900 6:00,0
2000,12/31/1900 7:00,0
2000,12/31/1900 8:00,0
2000,12/31/1900 9:00,0.01
2000,12/31/1900 10:00,0.04
2000,12/31/1900 11:00,0.08
2000,12/31/1900 12:00,0.07
2000,12/31/1900 13:00,0.03
2000,12/31/1900 14:00,0
2000,12/31/1900 15:00,0
2000,12/31/1900 16:00,0
2000,12/31/1900 17:00,0
2000,12/31/1900 18:00,0
2000,12/31/1900 19:00,0
2000,12/31/1900 20:00,0
2000,12/31/1900 21:00,0
2000,12/31/1900 22:00,0
2000,12/31/1900 23:00,0
1986,1/1/1900 0:00,0
1986,1/1/1900 1:00,0
1986,1/1/1900 2:00,0
1986,1/1/1900 3:00,0
1986,1/1/1900 4:00,0
1986,1/1/1900 5:00,0
1986,1/1/1900 6:00,0
1986,1/1/1900 7:00,0
1986,1/1/1900 8:00,0
1986,1/1/1900 9:00,0.02
1986,1/1/1900 10:00,0.08
1986,1/1/1900 11:00,0.11
1986,1/1/1900 12:00,0.09
1986,1/1/1900 13:00,0.03
1986,1/1/1900 14:00,0.01
1986,1/1/1900 15:00,0
1986,1/1/1900 16:00,0
1986,1/1/1900 17:00,0
1986,1/1/1900 18:00,0
1986,1/1/1900 19:00,0
1986,1/1/1900 20:00,0
1986,1/1/1900 21:00,0
1986,1/1/1900 22:00,0
1986,1/1/1900 23:00,0
1986,1/2/1900 0:00,0
1986,1/2/1900 1:00,0
1986,1/2/1900 2:00,0
1986,1/2/1900 3:00,0
1986,1/2/1900 4:00,0
1986,1/2/1900 5:00,0
1986,1/2/1900 6:00,0
1986,1/2/1900 7:00,0
1986,1/2/1900 8:00,0
1986,1/2/1900 9:00,0.01
1986,1/2/1900 10:00,0.04
1986,1/2/1900 11:00,0.06
1986,1/2/1900 12:00,0.05
1986,1/2/1900 13:00,0.02
1986,1/2/1900 14:00,0
1986,1/2/1900 15:00,0
1986,1/2/1900 16:00,0
1986,1/2/1900 17:00,0
1986,1/2/1900 18:00,0
1986,1/2/1900 19:00,0
1986,1/2/1900 20:00,0
1986,1/2/1900 21:00,0
1986,1/2/1900 22:00,0
1986,1/2/1900 23:00,0
1986,1/3/1900 0:00,0
1986,1/3/1900 1:00,0
1986,1/3/1900 2:00,0
1986,1/3/1900 3:00,0
1986,1/3/1900 4:00,0
1986,1/3/1900 5:00,0
1986,1/3/1900 6:00,0
1986,1/3/1900 7:00,0
1986,1/3/1900 8:00,0
1986,1/3/1900 9:00,0.01
1986,1/3/1900 10:00,0.05
1986,1/3/1900 11:00,0.08
1986,1/3/1900 12:00,0.07
1986,1/3/1900 13:00,0.04
1986,1/3/1900 14:00,0.02
1986,1/3/1900 15:00,0
1986,1/3/1900 16:00,0
1986,1/3/1900 17:00,0
1986,1/3/1900 18:00,0
1986,1/3/1900 19:00,0
1986,1/3/1900 20:00,0
1986,1/3/1900 21:00,0
1986,1/3/1900 22:00,0
1986,1/3/1900 23:00,0
1986,1/4/1900 0:00,0
1986,1/4/1900 1:00,0
1986,1/4/1900 2:00,0
1986,1/4/1900 3:00,0
1986,1/4/1900 4:00,0
1986,1/4/1900 5:00,0
1986,1/4/1900 6:00,0
1986,1/4/1900 7:00,0
1986,1/4/1900 8:00,0
1986,1/4/1900 9:00,0.04
1986,1/4/1900 10:00,0.09
1986,1/4/1900 11:00,0.13
1986,1/4/1900 12:00,0.13
1986,1/4/1900 13:00,0.08
1986,1/4/1900 14:00,0.03
1986,1/4/1900 15:00,0
1986,1/4/1900 16:00,0
1986,1/4/1900 17:00,0
1986,1/4/1900 18:00,0
1986,1/4/1900 19:00,0
1986,1/4/1900 20:00,0
1986,1/4/1900 21:00,0
1986,1/4/1900 22:00,0
1986,1/4/1900 23:00,0
1986,1/5/1900 0:00,0
1986,1/5/1900 1:00,0
1986,1/5/1900 2:00,0
1986,1/5/1900 3:00,0
1986,1/5/1900 4:00,0
1986,1/5/1900 5:00,0
1986,1/5/1900 6:00,0
1986,1/5/1900 7:00,0
1986,1/5/1900 8:00,0
1986,1/5/1900 9:00,0.04
1986,1/5/1900 10:00,0.08
1986,1/5/1900 11:00,0.12
1986,1/5/1900 12:00,0.11
1986,1/5/1900 13:00,0.06
1986,1/5/1900 14:00,0.02
1986,1/5/1900 15:00,0
1986,1/5/1900 16:00,0
1986,1/5/1900 17:00,0
1986,1/5/1900 18:00,0
1986,1/5/1900 19:00,0
1986,1/5/1900 20:00,0
1986,1/5/1900 21:00,0
1986,1/5/1900 22:00,0
1986,1/5/1900 23:00,0
1986,1/6/1900 0:00,0
1986,1/6/1900 1:00,0
1986,1/6/1900 2:00,0
1986,1/6/1900 3:00,0
1986,1/6/1900 4:00,0
1986,1/6/1900 5:00,0
1986,1/6/1900 6:00,0
1986,1/6/1900 7:00,0
1986,1/6/1900 8:00,0
1986,1/6/1900 9:00,0.01
1986,1/6/1900 10:00,0.06
1986,1/6/1900 11:00,0.1
1986,1/6/1900 12:00,0.09
1986,1/6/1900 13:00,0.04
1986,1/6/1900 14:00,0.01
1986,1/6/1900 15:00,0
1986,1/6/1900 16:00,0
1986,1/6/1900 17:00,0
1986,1/6/1900 18:00,0
1986,1/6/1900 19:00,0
1986,1/6/1900 20:00,0
1986,1/6/1900 21:00,0
1986,1/6/1900 22:00,0
1986,1/6/1900 23:00,0
1986,1/7/1900 0:00,0
1986,1/7/1900 1:00,0
1986,1/7/1900 2:00,0
1986,1/7/1900 3:00,0
1986,1/7/1900 4:00,0
1986,1/7/1900 5:00,0
1986,1/7/1900 6:00,0
1986,1/7/1900 7:00,0
1986,1/7/1900 8:00,0
1986,1/7/1900 9:00,0.04
1986,1/7/1900 10:00,0.12
1986,1/7/1900 11:00,0.17
1986,1/7/1900 12:00,0.16
1986,1/7/1900 13:00,0.1
1986,1/7/1900 14:00,0.03
1986,1/7/1900 15:00,0
1986,1/7/1900 16:00,0
1986,1/7/1900 17:00,0
1986,1/7/1900 18:00,0
1986,1/7/1900 19:00,0
1986,1/7/1900 20:00,0
1986,1/7/1900 21:00,0
1986,1/7/1900 22:00,0
1986,1/7/1900 23:00,0
1986,1/8/1900 0:00,0
1986,1/8/1900 1:00,0
1986,1/8/1900 2:00,0
1986,1/8/1900 3:00,0
1986,1/8/1900 4:00,0
1986,1/8/1900 5:00,0
1986,1/8/1900 6:00,0
1986,1/8/1900 7:00,0
1986,1/8/1900 8:00,0
1986,1/8/1900 9:00,0.08
1986,1/8/1900 10:00,0.18
1986,1/8/1900 11:00,0.23
1986,1/8/1900 12:00,0.22
1986,1/8/1900 13:00,0.14
1986,1/8/1900 14:00,0.05
1986,1/8/1900 15:00,0
1986,1/8/1900 16:00,0
1986,1/8/1900 17:00,0
1986,1/8/1900 18:00,0
1986,1/8/1900 19:00,0
1986,1/8/1900 20:00,0
1986,1/8/1900 21:00,0
1986,1/8/1900 22:00,0
1986,1/8/1900 23:00,0
1986,1/9/1900 0:00,0
1986,1/9/1900 1:00,0
1986,1/9/1900 2:00,0
1986,1/9/1900 3:00,0
1986,1/9/1900 4:00,0
1986,1/9/1900 5:00,0
1986,1/9/1900 6:00,0
1986,1/9/1900 7:00,0
1986,1/9/1900 8:00,0
1986,1/9/1900 9:00,0.05
1986,1/9/1900 10:00,0.13
1986,1/9/1900 11:00,0.18
1986,1/9/1900 12:00,0.16
1986,1/9/1900 13:00,0.09
1986,1/9/1900 14:00,0.02
1986,1/9/1900 15:00,0
1986,1/9/1900 16:00,0
1986,1/9/1900 17:00,0
1986,1/9/1900 18:00,0
1986,1/9/1900 19:00,0
1986,1/9/1900 20:00,0
1986,1/9/1900 21:00,0
1986,1/9/1900 22:00,0
1986,1/9/1900 23:00,0
1986,1/10/1900 0:00,0
1986,1/10/1900 1:00,0
1986,1/10/1900 2:00,0
1986,1/10/1900 3:00,0
1986,1/10/1900 4:00,0
1986,1/10/1900 5:00,0
1986,1/10/1900 6:00,0
1986,1/10/1900 7:00,0
1986,1/10/1900 8:00,0
1986,1/10/1900 9:00,0.06
1986,1/10/1900 10:00,0.13
1986,1/10/1900 11:00,0.16
1986,1/10/1900 12:00,0.14
1986,1/10/1900 13:00,0.06
1986,1/10/1900 14:00,0.01
1986,1/10/1900 15:00,0
1986,1/10/1900 16:00,0
1986,1/10/1900 17:00,0
1986,1/10/1900 18:00,0
1986,1/10/1900 19:00,0
1986,1/10/1900 20:00,0
1986,1/10/1900 21:00,0
1986,1/10/1900 22:00,0
1986,1/10/1900 23:00,0
1986,1/11/1900 0:00,0
1986,1/11/1900 1:00,0
1986,1/11/1900 2:00,0
1986,1/11/1900 3:00,0
1986,1/11/1900 4:00,0
1986,1/11/1900 5:00,0
1986,1/11/1900 6:00,0
1986,1/11/1900 7:00,0
1986,1/11/1900 8:00,0
1986,1/11/1900 9:00,0.06
1986,1/11/1900 10:00,0.1
1986,1/11/1900 11:00,0.11
1986,1/11/1900 12:00,0.11
1986,1/11/1900 13:00,0.08
1986,1/11/1900 14:00,0.03
1986,1/11/1900 15:00,0
1986,1/11/1900 16:00,0
1986,1/11/1900 17:00,0
1986,1/11/1900 18:00,0
1986,1/11/1900 19:00,0
1986,1/11/1900 20:00,0
1986,1/11/1900 21:00,0
1986,1/11/1900 22:00,0
1986,1/11/1900 23:00,0
1986,1/12/1900 0:00,0
1986,1/12/1900 1:00,0
1986,1/12/1900 2:00,0
1986,1/12/1900 3:00,0
1986,1/12/1900 4:00,0
1986,1/12/1900 5:00,0
1986,1/12/1900 6:00,0
1986,1/12/1900 7:00,0
1986,1/12/1900 8:00,0
1986,1/12/1900 9:00,0.03
1986,1/12/1900 10:00,0.06
1986,1/12/1900 11:00,0.07
1986,1/12/1900 12:00,0.05
1986,1/12/1900 13:00,0.03
1986,1/12/1900 14:00,0.01
1986,1/12/1900 15:00,0
1986,1/12/1900 16:00,0
1986,1/12/1900 17:00,0
1986,1/12/1900 18:00,0
1986,1/12/1900 19:00,0
1986,1/12/1900 20:00,0
1986,1/12/1900 21:00,0
1986,1/12/1900 22:00,0
1986,1/12/1900 23:00,0
1986,1/13/1900 0:00,0
1986,1/13/1900 1:00,0
1986,1/13/1900 2:00,0
1986,1/13/1900 3:00,0
1986,1/13/1900 4:00,0
1986,1/13/1900 5:00,0
1986,1/13/1900 6:00,0
1986,1/13/1900 7:00,0
1986,1/13/1900 8:00,0
1986,1/13/1900 9:00,0.03
1986,1/13/1900 10:00,0.08
1986,1/13/1900 11:00,0.12
1986,1/13/1900 12:00,0.12
1986,1/13/1900 13:00,0.09
1986,1/13/1900 14:00,0.04
1986,1/13/1900 15:00,0
1986,1/13/1900 16:00,0
1986,1/13/1900 17:00,0
1986,1/13/1900 18:00,0
1986,1/13/1900 19:00,0
1986,1/13/1900 20:00,0
1986,1/13/1900 21:00,0
1986,1/13/1900 22:00,0
1986,1/13/1900 23:00,0
1986,1/14/1900 0:00,0
1986,1/14/1900 1:00,0
1986,1/14/1900 2:00,0
1986,1/14/1900 3:00,0
1986,1/14/1900 4:00,0
1986,1/14/1900 5:00,0
1986,1/14/1900 6:00,0
1986,1/14/1900 7:00,0
1986,1/14/1900 8:00,0
1986,1/14/1900 9:00,0.03
1986,1/14/1900 10:00,0.06
1986,1/14/1900 11:00,0.09
1986,1/14/1900 12:00,0.08
1986,1/14/1900 13:00,0.05
1986,1/14/1900 14:00,0.01
1986,1/14/1900 15:00,0
1986,1/14/1900 16:00,0
1986,1/14/1900 17:00,0
1986,1/14/1900 18:00,0
1986,1/14/1900 19:00,0
1986,1/14/1900 20:00,0
1986,1/14/1900 21:00,0
1986,1/14/1900 22:00,0
1986,1/14/1900 23:00,0
1986,1/15/1900 0:00,0
1986,1/15/1900 1:00,0
1986,1/15/1900 2:00,0
1986,1/15/1900 3:00,0
1986,1/15/1900 4:00,0
1986,1/15/1900 5:00,0
1986,1/15/1900 6:00,0
1986,1/15/1900 7:00,0
1986,1/15/1900 8:00,0
1986,1/15/1900 9:00,0.03
1986,1/15/1900 10:00,0.09
1986,1/15/1900 11:00,0.13
1986,1/15/1900 12:00,0.13
